"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006475","Nuneaton and Bedworth 001",0.63,0.59,0.66,0.23,0.18,0.28,0.8,0.77,0.83,"E07000219","Nuneaton and Bedworth"
"E02006476","Nuneaton and Bedworth 002",0.51,0.47,0.56,0.33,0.28,0.37,0.68,0.64,0.72,"E07000219","Nuneaton and Bedworth"
"E02006477","Nuneaton and Bedworth 003",0.66,0.61,0.69,0.21,0.16,0.26,0.82,0.79,0.84,"E07000219","Nuneaton and Bedworth"
"E02006478","Nuneaton and Bedworth 004",0.6,0.56,0.64,0.24,0.19,0.28,0.77,0.74,0.8,"E07000219","Nuneaton and Bedworth"
"E02006479","Nuneaton and Bedworth 005",0.56,0.51,0.6,0.29,0.24,0.34,0.73,0.69,0.76,"E07000219","Nuneaton and Bedworth"
"E02006480","Nuneaton and Bedworth 006",0.55,0.5,0.6,0.3,0.25,0.35,0.72,0.68,0.76,"E07000219","Nuneaton and Bedworth"
"E02006481","Nuneaton and Bedworth 007",0.54,0.5,0.59,0.28,0.23,0.32,0.73,0.7,0.77,"E07000219","Nuneaton and Bedworth"
"E02006482","Nuneaton and Bedworth 008",0.58,0.54,0.62,0.26,0.21,0.31,0.77,0.73,0.8,"E07000219","Nuneaton and Bedworth"
"E02006483","Nuneaton and Bedworth 009",0.53,0.48,0.58,0.32,0.27,0.37,0.72,0.67,0.75,"E07000219","Nuneaton and Bedworth"
"E02006484","Nuneaton and Bedworth 010",0.57,0.53,0.61,0.26,0.21,0.3,0.77,0.74,0.79,"E07000219","Nuneaton and Bedworth"
"E02006485","Nuneaton and Bedworth 011",0.62,0.59,0.66,0.22,0.17,0.27,0.81,0.79,0.83,"E07000219","Nuneaton and Bedworth"
"E02006486","Nuneaton and Bedworth 012",0.57,0.53,0.61,0.27,0.22,0.32,0.78,0.74,0.81,"E07000219","Nuneaton and Bedworth"
"E02006487","Nuneaton and Bedworth 013",0.53,0.49,0.57,0.32,0.27,0.37,0.73,0.69,0.76,"E07000219","Nuneaton and Bedworth"
"E02006488","Nuneaton and Bedworth 014",0.56,0.51,0.61,0.29,0.24,0.34,0.77,0.73,0.8,"E07000219","Nuneaton and Bedworth"
"E02006489","Nuneaton and Bedworth 015",0.57,0.53,0.6,0.27,0.22,0.31,0.75,0.72,0.78,"E07000219","Nuneaton and Bedworth"
"E02006490","Nuneaton and Bedworth 016",0.54,0.5,0.58,0.3,0.25,0.34,0.75,0.72,0.78,"E07000219","Nuneaton and Bedworth"
"E02006806","Nuneaton and Bedworth 018",0.54,0.49,0.58,0.31,0.26,0.36,0.72,0.69,0.76,"E07000219","Nuneaton and Bedworth"
