"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006131","East Staffordshire 001",0.62,0.58,0.67,0.24,0.19,0.29,0.79,0.76,0.81,"E07000193","East Staffordshire"
"E02006132","East Staffordshire 002",0.57,0.54,0.59,0.3,0.25,0.34,0.73,0.71,0.76,"E07000193","East Staffordshire"
"E02006133","East Staffordshire 003",0.61,0.59,0.64,0.24,0.2,0.29,0.79,0.77,0.8,"E07000193","East Staffordshire"
"E02006134","East Staffordshire 004",0.65,0.62,0.69,0.22,0.17,0.27,0.81,0.78,0.83,"E07000193","East Staffordshire"
"E02006135","East Staffordshire 005",0.64,0.6,0.67,0.24,0.19,0.28,0.81,0.78,0.83,"E07000193","East Staffordshire"
"E02006136","East Staffordshire 006",0.67,0.63,0.7,0.2,0.14,0.25,0.82,0.8,0.85,"E07000193","East Staffordshire"
"E02006137","East Staffordshire 007",0.58,0.55,0.62,0.3,0.26,0.34,0.73,0.7,0.75,"E07000193","East Staffordshire"
"E02006138","East Staffordshire 008",0.54,0.5,0.57,0.32,0.27,0.36,0.69,0.66,0.72,"E07000193","East Staffordshire"
"E02006139","East Staffordshire 009",0.54,0.5,0.58,0.34,0.3,0.38,0.68,0.65,0.71,"E07000193","East Staffordshire"
"E02006140","East Staffordshire 010",0.62,0.59,0.65,0.24,0.2,0.29,0.81,0.78,0.83,"E07000193","East Staffordshire"
"E02006141","East Staffordshire 011",0.55,0.5,0.59,0.3,0.25,0.35,0.73,0.69,0.77,"E07000193","East Staffordshire"
"E02006142","East Staffordshire 012",0.66,0.63,0.69,0.2,0.15,0.24,0.85,0.83,0.87,"E07000193","East Staffordshire"
"E02006143","East Staffordshire 013",0.6,0.55,0.64,0.25,0.2,0.3,0.78,0.75,0.81,"E07000193","East Staffordshire"
"E02006144","East Staffordshire 014",0.56,0.52,0.61,0.3,0.25,0.35,0.74,0.7,0.77,"E07000193","East Staffordshire"
"E02006145","East Staffordshire 015",0.64,0.6,0.68,0.23,0.17,0.28,0.81,0.78,0.84,"E07000193","East Staffordshire"
