"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004068","Derbyshire Dales 001",0.75,0.72,0.78,0.15,0.1,0.2,0.87,0.85,0.89,"E07000035","Derbyshire Dales"
"E02004069","Derbyshire Dales 002",0.74,0.71,0.77,0.15,0.1,0.2,0.88,0.86,0.9,"E07000035","Derbyshire Dales"
"E02004070","Derbyshire Dales 003",0.67,0.63,0.71,0.21,0.16,0.26,0.83,0.8,0.85,"E07000035","Derbyshire Dales"
"E02004071","Derbyshire Dales 004",0.67,0.64,0.7,0.2,0.15,0.25,0.83,0.8,0.85,"E07000035","Derbyshire Dales"
"E02004072","Derbyshire Dales 005",0.72,0.7,0.75,0.16,0.11,0.21,0.86,0.85,0.88,"E07000035","Derbyshire Dales"
"E02004073","Derbyshire Dales 006",0.69,0.67,0.72,0.19,0.14,0.23,0.83,0.81,0.85,"E07000035","Derbyshire Dales"
"E02004074","Derbyshire Dales 007",0.69,0.67,0.71,0.18,0.13,0.22,0.83,0.81,0.84,"E07000035","Derbyshire Dales"
"E02004075","Derbyshire Dales 008",0.69,0.66,0.71,0.18,0.13,0.23,0.83,0.81,0.85,"E07000035","Derbyshire Dales"
"E02004076","Derbyshire Dales 009",0.61,0.59,0.63,0.24,0.19,0.28,0.79,0.78,0.81,"E07000035","Derbyshire Dales"
"E02004077","Derbyshire Dales 010",0.65,0.62,0.68,0.2,0.15,0.25,0.81,0.8,0.83,"E07000035","Derbyshire Dales"
